co_municipio,co_ibge,no_municipio,uf,ano,rede,saeb_matematica,saeb_lingua_portuguesa,saeb_padronizado,ideb,posição estado,ideb_meta,etapa
2400109,240010,Acari,RN,2023,Municipal,228.93,223.04,6.388219,6.4,,,Anos Iniciais
2403202,240320,Doutor Severiano,RN,2023,Municipal,232.0,225.8,6.496988,6.4,,,Anos Iniciais
2504603,250460,Conde,PB,2023,Municipal,230.72,221.91,6.401833,6.4,,,Anos Iniciais
2513208,251320,Santa Cruz,PB,2023,Municipal,226.63,227.2,6.419962,6.4,,,Anos Iniciais
2515203,251520,São Sebastião do Umbuzeiro,PB,2023,Municipal,230.87,223.41,6.431969,6.4,,,Anos Iniciais
2702207,270220,Coqueiro Seco,AL,2023,Municipal,235.49,215.03,6.367773,6.4,,,Anos Iniciais
2806701,280670,São Cristóvão,SE,2023,Municipal,236.28,217.49,6.427577,6.4,,,Anos Iniciais
2925931,292593,Quixabeira,BA,2023,Municipal,231.21,223.42,6.438639,6.4,,,Anos Iniciais
3102308,310230,Alvinópolis,MG,2023,Municipal,231.55,223.38,6.4444,6.4,,,Anos Iniciais
3103900,310390,Araújos,MG,2023,Municipal,232.56,218.24,6.370221,6.4,,,Anos Iniciais
3106408,310640,Belo Vale,MG,2023,Municipal,234.19,219.92,6.431873,6.4,,,Anos Iniciais
3109253,310925,Bugre,MG,2023,Municipal,229.37,223.37,6.402616,6.4,,,Anos Iniciais
3110608,311060,Cambuí,MG,2023,Municipal,232.35,218.76,6.375668,6.4,,,Anos Iniciais
3111309,311130,Campo do Meio,MG,2023,Municipal,233.24,218.6,6.389743,6.4,,,Anos Iniciais
3111606,311160,Campos Gerais,MG,2023,Municipal,231.93,219.89,6.388198,6.4,,,Anos Iniciais
3112208,311220,Capela Nova,MG,2023,Municipal,223.18,233.81,6.474304,6.4,,,Anos Iniciais
3113404,311340,Caratinga,MG,2023,Municipal,240.86,225.24,6.65589,6.4,,,Anos Iniciais
3119401,311940,Coronel Fabriciano,MG,2023,Municipal,232.1,222.64,6.441442,6.4,,,Anos Iniciais
3121001,312100,Datas,MG,2023,Municipal,229.31,225.26,6.435834,6.4,,,Anos Iniciais
3122454,312245,Divisópolis,MG,2023,Municipal,231.54,223.03,6.437846,6.4,,,Anos Iniciais
3123858,312385,Entre Folhas,MG,2023,Municipal,233.17,225.33,6.510771,6.4,,,Anos Iniciais
3124401,312440,Espírito Santo do Dourado,MG,2023,Municipal,233.25,220.24,6.419752,6.4,,,Anos Iniciais
3128105,312810,Guapé,MG,2023,Municipal,235.56,220.57,6.469836,6.4,,,Anos Iniciais
3128303,312830,Guaranésia,MG,2023,Municipal,239.15,222.2,6.567984,6.4,,,Anos Iniciais
3128709,312870,Guaxupé,MG,2023,Municipal,232.11,219.52,6.384906,6.4,,,Anos Iniciais
3131901,313190,Itabirito,MG,2023,Municipal,241.74,226.99,6.704502,6.4,,,Anos Iniciais
3133501,313350,Itapecerica,MG,2023,Municipal,232.61,225.15,6.496811,6.4,,,Anos Iniciais
3140159,314015,Mário Campos,MG,2023,Municipal,232.08,220.73,6.406333,6.4,,,Anos Iniciais
3140506,314050,Martinho Campos,MG,2023,Municipal,233.37,223.13,6.474588,6.4,,,Anos Iniciais
3143104,314310,Monte Carmelo,MG,2023,Municipal,235.44,218.01,6.421001,6.4,,,Anos Iniciais
3143450,314345,Montezuma,MG,2023,Municipal,233.63,218.1,6.388095,6.4,,,Anos Iniciais
3143500,314350,Morada Nova de Minas,MG,2023,Municipal,236.5,217.77,6.436866,6.4,,,Anos Iniciais
3144102,314410,Muzambinho,MG,2023,Municipal,232.91,218.54,6.382355,6.4,,,Anos Iniciais
3145109,314510,Nova Resende,MG,2023,Municipal,237.69,220.79,6.514485,6.4,,,Anos Iniciais
3146909,314690,Papagaios,MG,2023,Municipal,234.53,218.04,6.40418,6.4,,,Anos Iniciais
3149002,314900,Pedra Dourada,MG,2023,Municipal,234.69,218.24,6.41087,6.4,,,Anos Iniciais
3149101,314910,Pedralva,MG,2023,Municipal,235.91,218.63,6.441243,6.4,,,Anos Iniciais
3154002,315400,Raul Soares,MG,2023,Municipal,249.67,229.1,6.894202,6.4,,,Anos Iniciais
3154200,315420,Resende Costa,MG,2023,Municipal,236.73,223.02,6.53671,6.4,,,Anos Iniciais
3154705,315470,Ribeirão Vermelho,MG,2023,Municipal,239.15,219.83,6.524893,6.4,,,Anos Iniciais
3155306,315530,Rio Manso,MG,2023,Municipal,235.55,223.48,6.522554,6.4,,,Anos Iniciais
3157203,315720,Santa Bárbara,MG,2023,Municipal,234.56,221.65,6.470389,6.4,,,Anos Iniciais
3159605,315960,Santa Rita do Sapucaí,MG,2023,Municipal,239.06,221.81,6.559176,6.4,,,Anos Iniciais
3161601,316160,São Geraldo da Piedade,MG,2023,Municipal,229.46,224.14,6.418333,6.4,,,Anos Iniciais
3164704,316470,São Sebastião do Paraíso,MG,2023,Municipal,234.87,219.71,6.441032,6.4,,,Anos Iniciais
3165404,316540,Sapucaí-Mirim,MG,2023,Municipal,237.63,218.84,6.477885,6.4,,,Anos Iniciais
3166808,316680,Serra do Salitre,MG,2023,Municipal,228.58,226.18,6.43863,6.4,,,Anos Iniciais
3168002,316800,Taiobeiras,MG,2023,Municipal,234.12,218.71,6.408537,6.4,,,Anos Iniciais
3169000,316900,Tocantins,MG,2023,Municipal,232.52,220.12,6.403639,6.4,,,Anos Iniciais
3170057,317005,Ubaporanga,MG,2023,Municipal,233.04,224.1,6.485926,6.4,,,Anos Iniciais
3171006,317100,Vazante,MG,2023,Municipal,233.34,217.52,6.372015,6.4,,,Anos Iniciais
4102752,410275,Bela Vista da Caroba,PR,2023,Municipal,250.62,231.3,6.952332,6.4,,,Anos Iniciais
4103479,410347,Cafezal do Sul,PR,2023,Municipal,229.57,224.37,6.424614,6.4,,,Anos Iniciais
4104402,410440,Cândido de Abreu,PR,2023,Municipal,255.84,228.0,6.99195,6.4,,,Anos Iniciais
4106209,410620,Contenda,PR,2023,Municipal,238.99,229.15,6.691294,6.4,,,Anos Iniciais
4106555,410655,Corumbataí do Sul,PR,2023,Municipal,236.27,228.97,6.636113,6.4,,,Anos Iniciais
4109203,410920,Guaraci,PR,2023,Municipal,246.51,223.23,6.727169,6.4,,,Anos Iniciais
4112306,411230,Japira,PR,2023,Municipal,235.53,220.76,6.472718,6.4,,,Anos Iniciais
4113452,411345,Lindoeste,PR,2023,Municipal,232.17,219.8,6.391142,6.4,,,Anos Iniciais
4114104,411410,Mandaguaçu,PR,2023,Municipal,234.22,219.85,6.431173,6.4,,,Anos Iniciais
4114401,411440,Mangueirinha,PR,2023,Municipal,242.25,230.78,6.783144,6.4,,,Anos Iniciais
4115457,411545,Marquinho,PR,2023,Municipal,242.55,221.84,6.626324,6.4,,,Anos Iniciais
4115903,411590,Mirador,PR,2023,Municipal,245.43,206.28,6.398377,6.4,,,Anos Iniciais
4117008,411700,Nova Fátima,PR,2023,Municipal,235.53,220.82,6.473809,6.4,,,Anos Iniciais
4117222,411722,Nova Santa Rosa,PR,2023,Municipal,236.63,219.48,6.470438,6.4,,,Anos Iniciais
4117909,411790,Palotina,PR,2023,Municipal,241.01,226.72,6.685662,6.4,,,Anos Iniciais
4119400,411940,Piraí do Sul,PR,2023,Municipal,232.64,221.68,6.434293,6.4,,,Anos Iniciais
4120804,412080,Quatro Barras,PR,2023,Municipal,241.4,228.42,6.724014,6.4,,,Anos Iniciais
4124103,412410,Santo Antônio da Platina,PR,2023,Municipal,242.38,228.09,6.736716,6.4,,,Anos Iniciais
4126678,412667,Tamarana,PR,2023,Municipal,239.55,223.62,6.601436,6.4,,,Anos Iniciais
4126900,412690,Tapira,PR,2023,Municipal,231.61,221.63,6.413727,6.4,,,Anos Iniciais
4127304,412730,Terra Rica,PR,2023,Municipal,234.86,219.58,6.438477,6.4,,,Anos Iniciais
4127858,412785,Três Barras do Paraná,PR,2023,Municipal,232.62,221.43,6.429366,6.4,,,Anos Iniciais
4127908,412790,Tuneiras do Oeste,PR,2023,Municipal,230.97,221.18,6.393332,6.4,,,Anos Iniciais
4200200,420020,Agrolândia,SC,2023,Municipal,238.97,227.64,6.663458,6.4,,,Anos Iniciais
4202206,420220,Benedito Novo,SC,2023,Municipal,239.04,224.5,6.607703,6.4,,,Anos Iniciais
4204103,420410,Caxambu do Sul,SC,2023,Municipal,237.31,219.76,6.488506,6.4,,,Anos Iniciais
4204400,420440,Coronel Freitas,SC,2023,Municipal,230.63,225.95,6.47357,6.4,,,Anos Iniciais
4205159,420515,Doutor Pedrinho,SC,2023,Municipal,230.7,219.97,6.366179,6.4,,,Anos Iniciais
4206702,420670,Herval d'Oeste,SC,2023,Municipal,241.12,232.89,6.799943,6.4,,,Anos Iniciais
4206801,420680,Ibicaré,SC,2023,Municipal,246.84,231.13,6.877103,6.4,,,Anos Iniciais
4207502,420750,Indaial,SC,2023,Municipal,240.46,227.46,6.68862,6.4,,,Anos Iniciais
4208005,420800,Itá,SC,2023,Municipal,245.18,228.44,6.796515,6.4,,,Anos Iniciais
4208104,420810,Itaiópolis,SC,2023,Municipal,239.44,226.95,6.659882,6.4,,,Anos Iniciais
4208302,420830,Itapema,SC,2023,Municipal,233.11,227.35,6.546353,6.4,,,Anos Iniciais
4210902,421090,Modelo,SC,2023,Municipal,241.31,220.83,6.584296,6.4,,,Anos Iniciais
4211207,421120,Morro da Fumaça,SC,2023,Municipal,236.64,218.71,6.456629,6.4,,,Anos Iniciais
4211454,421145,Nova Itaberaba,SC,2023,Municipal,236.7,220.18,6.484501,6.4,,,Anos Iniciais
4211652,421165,Novo Horizonte,SC,2023,Municipal,233.73,224.13,6.49964,6.4,,,Anos Iniciais
4212106,421210,Palmitos,SC,2023,Municipal,241.19,221.74,6.598552,6.4,,,Anos Iniciais
4213005,421300,Pinheiro Preto,SC,2023,Municipal,235.67,226.34,6.576845,6.4,,,Anos Iniciais
4214805,421480,Rio do Sul,SC,2023,Municipal,235.73,222.29,6.504353,6.4,,,Anos Iniciais
4214904,421490,Rio Fortuna,SC,2023,Municipal,239.81,225.7,6.644216,6.4,,,Anos Iniciais
4215109,421510,Rodeio,SC,2023,Municipal,232.86,228.78,6.567582,6.4,,,Anos Iniciais
4215356,421535,Saltinho,SC,2023,Municipal,247.1,233.26,6.920793,6.4,,,Anos Iniciais
4216602,421660,São José,SC,2023,Municipal,233.38,226.23,6.531142,6.4,,,Anos Iniciais
4217402,421740,Schroeder,SC,2023,Municipal,235.0,228.11,6.59624,6.4,,,Anos Iniciais
4219408,421940,Witmarsum,SC,2023,Municipal,237.97,222.66,6.553829,6.4,,,Anos Iniciais
4302220,430222,Boa Vista do Cadeado,RS,2023,Municipal,243.38,224.59,6.692164,6.4,,,Anos Iniciais
4306007,430600,Crissiumal,RS,2023,Municipal,239.36,224.85,6.620173,6.4,,,Anos Iniciais
4307609,430760,Estância Velha,RS,2023,Municipal,235.16,227.57,6.589475,6.4,,,Anos Iniciais
4308102,430810,Feliz,RS,2023,Municipal,232.06,224.36,6.471951,6.4,,,Anos Iniciais
4308250,430825,Floriano Peixoto,RS,2023,Municipal,256.06,195.93,6.413058,6.4,,,Anos Iniciais
4308433,430843,Forquetinha,RS,2023,Municipal,246.35,227.17,6.795752,6.4,,,Anos Iniciais
4310850,431085,Jaboticaba,RS,2023,Municipal,232.29,221.01,6.415432,6.4,,,Anos Iniciais
4311403,431140,Lajeado,RS,2023,Municipal,235.99,221.81,6.500588,6.4,,,Anos Iniciais
4312005,431200,Mariano Moro,RS,2023,Municipal,228.01,225.71,6.419207,6.4,,,Anos Iniciais
4312658,431265,Não-Me-Toque,RS,2023,Municipal,237.14,225.74,6.593989,6.4,,,Anos Iniciais
4313904,431390,Panambi,RS,2023,Municipal,240.24,226.81,6.672604,6.4,,,Anos Iniciais
4315172,431517,Protásio Alves,RS,2023,Municipal,232.05,217.99,6.355942,6.4,,,Anos Iniciais
4315305,431530,Quaraí,RS,2023,Municipal,233.87,226.52,6.545766,6.4,,,Anos Iniciais
4316006,431600,Rolante,RS,2023,Municipal,236.16,220.6,6.481832,6.4,,,Anos Iniciais
4318457,431845,São José das Missões,RS,2023,Municipal,233.17,221.16,6.434953,6.4,,,Anos Iniciais
4318606,431860,São José do Ouro,RS,2023,Municipal,234.83,218.9,6.425541,6.4,,,Anos Iniciais
4320230,432023,Sede Nova,RS,2023,Municipal,235.04,227.81,6.591549,6.4,,,Anos Iniciais
4321006,432100,Tapera,RS,2023,Municipal,241.9,221.74,6.612101,6.4,,,Anos Iniciais
4321329,432132,Taquaruçu do Sul,RS,2023,Municipal,224.49,232.44,6.474395,6.4,,,Anos Iniciais
4321907,432190,Três Passos,RS,2023,Municipal,236.57,224.3,6.556929,6.4,,,Anos Iniciais
4322004,432200,Triunfo,RS,2023,Municipal,242.16,226.57,6.704881,6.4,,,Anos Iniciais
4323408,432340,Vila Maria,RS,2023,Municipal,229.4,223.92,6.413188,6.4,,,Anos Iniciais
5100201,510020,Água Boa,MT,2023,Municipal,228.87,224.56,6.41471,6.4,,,Anos Iniciais
5101308,510130,Arenápolis,MT,2023,Municipal,224.9,226.72,6.378219,6.4,,,Anos Iniciais
5106158,510615,Nova Bandeirantes,MT,2023,Municipal,229.25,220.9,6.355416,6.4,,,Anos Iniciais
5202353,520235,Arenópolis,GO,2023,Municipal,232.67,219.12,6.38832,6.4,,,Anos Iniciais
5203906,520390,Buriti Alegre,GO,2023,Municipal,228.0,222.7,6.364289,6.4,,,Anos Iniciais
5204250,520425,Cachoeira Dourada,GO,2023,Municipal,235.26,220.6,6.464656,6.4,,,Anos Iniciais
5204557,520455,Caldazinha,GO,2023,Municipal,230.89,225.59,6.471987,6.4,,,Anos Iniciais
5205109,520510,Catalão,GO,2023,Municipal,233.21,226.22,6.527716,6.4,,,Anos Iniciais
5209952,520995,Indiara,GO,2023,Municipal,232.63,221.99,6.439738,6.4,,,Anos Iniciais
5211206,521120,Itapuranga,GO,2023,Municipal,236.66,222.57,6.527192,6.4,,,Anos Iniciais
5213855,521385,Morro Agudo de Goiás,GO,2023,Municipal,227.08,222.99,6.352004,6.4,,,Anos Iniciais
5214051,521405,Mundo Novo,GO,2023,Municipal,239.58,219.48,6.526736,6.4,,,Anos Iniciais
5214705,521470,Nova América,GO,2023,Municipal,238.05,216.36,6.44081,6.4,,,Anos Iniciais
5215652,521565,Palestina de Goiás,GO,2023,Municipal,236.2,213.43,6.352232,6.4,,,Anos Iniciais
5215900,521590,Palminópolis,GO,2023,Municipal,234.01,219.45,6.419892,6.4,,,Anos Iniciais
5220405,522040,São Simão,GO,2023,Municipal,236.62,235.06,6.75352,6.4,,,Anos Iniciais
5221700,522170,Uruana,GO,2023,Municipal,231.13,222.5,6.420385,6.4,,,Anos Iniciais
3304110,330411,Porto Real,RJ,2023,Municipal,232.51,219.24,6.387448,6.3,7,,Anos Iniciais
3200607,320060,Aracruz,ES,2023,Municipal,232.62,223.1,6.459729,6.3,35,,Anos Iniciais
3202009,320200,Dores do Rio Preto,ES,2023,Municipal,230.94,215.7,6.293123,6.3,36,,Anos Iniciais
3202306,320230,Guaçuí,ES,2023,Municipal,231.42,218.83,6.359192,6.3,37,,Anos Iniciais
3202405,320240,Guarapari,ES,2023,Municipal,231.53,221.81,6.415473,6.3,38,,Anos Iniciais
3203809,320380,Muqui,ES,2023,Municipal,236.04,224.71,6.554269,6.3,39,,Anos Iniciais
3204104,320410,Pinheiros,ES,2023,Municipal,234.17,219.72,6.427855,6.3,40,,Anos Iniciais
3204559,320455,Santa Maria de Jetibá,ES,2023,Municipal,236.97,223.58,6.551472,6.3,41,,Anos Iniciais
3205101,320510,Viana,ES,2023,Municipal,229.36,218.12,6.30697,6.3,42,,Anos Iniciais
3205176,320517,Vila Valério,ES,2023,Municipal,234.57,222.09,6.478579,6.3,43,,Anos Iniciais
3500402,350040,Águas da Prata,SP,2023,Municipal,232.27,222.85,6.448505,6.3,341,,Anos Iniciais
3500550,350055,Águas de Santa Bárbara,SP,2023,Municipal,233.28,214.42,6.314507,6.3,342,,Anos Iniciais
3500709,350070,Agudos,SP,2023,Municipal,237.22,218.96,6.472243,6.3,343,,Anos Iniciais
3503604,350360,Areiópolis,SP,2023,Municipal,236.97,221.68,6.516926,6.3,344,,Anos Iniciais
3504503,350450,Avaré,SP,2023,Municipal,228.94,217.74,6.292046,6.3,345,,Anos Iniciais
3505104,350510,Barbosa,SP,2023,Municipal,232.22,215.98,6.322641,6.3,346,,Anos Iniciais
3506359,350635,Bertioga,SP,2023,Municipal,231.69,219.91,6.383981,6.3,347,,Anos Iniciais
3507506,350750,Botucatu,SP,2023,Municipal,232.21,216.5,6.331905,6.3,348,,Anos Iniciais
3509254,350925,Cajati,SP,2023,Municipal,231.79,215.81,6.311344,6.3,349,,Anos Iniciais
3509908,350990,Cananéia,SP,2023,Municipal,232.17,221.35,6.419323,6.3,350,,Anos Iniciais
3510302,351030,Capela do Alto,SP,2023,Municipal,233.86,214.48,6.326666,6.3,351,,Anos Iniciais
3511003,351100,Castilho,SP,2023,Municipal,233.35,218.64,6.39257,6.3,352,,Anos Iniciais
3511607,351160,Cesário Lange,SP,2023,Municipal,240.9,223.72,6.629017,6.3,353,,Anos Iniciais
3512001,351200,Colina,SP,2023,Municipal,231.04,217.72,6.331759,6.3,354,,Anos Iniciais
3512209,351220,Conchal,SP,2023,Municipal,235.15,218.51,6.424557,6.3,355,,Anos Iniciais
3513801,351380,Diadema,SP,2023,Municipal,230.98,218.01,6.335886,6.3,356,,Anos Iniciais
3515004,351500,Embu das Artes,SP,2023,Municipal,226.36,219.21,6.269536,6.3,357,,Anos Iniciais
3515509,351550,Fernandópolis,SP,2023,Municipal,237.17,218.22,6.457834,6.3,358,,Anos Iniciais
3518503,351850,Guareí,SP,2023,Municipal,234.77,222.54,6.490578,6.3,359,,Anos Iniciais
3520301,352030,Iguape,SP,2023,Municipal,232.45,216.81,6.342121,6.3,360,,Anos Iniciais
3520905,352090,Ipaussu,SP,2023,Municipal,234.52,216.5,6.375989,6.3,361,,Anos Iniciais
3521150,352115,Ipiguá,SP,2023,Municipal,227.95,220.29,6.319516,6.3,362,,Anos Iniciais
3522307,352230,Itapetininga,SP,2023,Municipal,232.58,213.68,6.287693,6.3,363,,Anos Iniciais
3523909,352390,Itu,SP,2023,Municipal,230.68,219.69,6.360706,6.3,364,,Anos Iniciais
3525607,352560,João Ramalho,SP,2023,Municipal,227.75,218.59,6.28479,6.3,365,,Anos Iniciais
3529807,352980,Mineiros do Tietê,SP,2023,Municipal,236.21,213.04,6.345332,6.3,366,,Anos Iniciais
3530607,353060,Mogi das Cruzes,SP,2023,Municipal,230.78,218.11,6.333888,6.3,367,,Anos Iniciais
3531803,353180,Monte Mor,SP,2023,Municipal,236.84,223.65,6.550264,6.3,368,,Anos Iniciais
3532207,353220,Narandiba,SP,2023,Municipal,237.61,218.64,6.473867,6.3,369,,Anos Iniciais
3533007,353300,Nova Granada,SP,2023,Municipal,230.85,214.42,6.268133,6.3,370,,Anos Iniciais
3533205,353320,Nova Independência,SP,2023,Municipal,236.3,212.79,6.342504,6.3,371,,Anos Iniciais
3534401,353440,Osasco,SP,2023,Municipal,232.49,216.45,6.336339,6.3,372,,Anos Iniciais
3534906,353490,Pacaembu,SP,2023,Municipal,229.62,218.56,6.319932,6.3,373,,Anos Iniciais
3535002,353500,Palestina,SP,2023,Municipal,231.97,216.86,6.33387,6.3,374,,Anos Iniciais
3535606,353560,Paraibuna,SP,2023,Municipal,239.21,219.26,6.515675,6.3,375,,Anos Iniciais
3536208,353620,Pariquera-Açu,SP,2023,Municipal,231.73,216.77,6.327654,6.3,376,,Anos Iniciais
3536505,353650,Paulínia,SP,2023,Municipal,235.85,218.77,6.442643,6.3,377,,Anos Iniciais
3536604,353660,Paulo de Faria,SP,2023,Municipal,235.11,214.19,6.345248,6.3,378,,Anos Iniciais
3536901,353690,Pedranópolis,SP,2023,Municipal,232.72,216.58,6.343092,6.3,379,,Anos Iniciais
3538204,353820,Pinhalzinho,SP,2023,Municipal,229.6,219.17,6.330641,6.3,380,,Anos Iniciais
3542107,354210,Rafard,SP,2023,Municipal,232.68,216.27,6.336693,6.3,381,,Anos Iniciais
3542701,354270,Restinga,SP,2023,Municipal,232.43,221.87,6.43374,6.3,382,,Anos Iniciais
3543501,354350,Riversul,SP,2023,Municipal,230.48,219.26,6.349071,6.3,383,,Anos Iniciais
3544301,354430,Roseira,SP,2023,Municipal,240.63,220.99,6.574228,6.3,384,,Anos Iniciais
3545407,354540,Salto Grande,SP,2023,Municipal,236.87,211.19,6.324291,6.3,385,,Anos Iniciais
3545605,354560,Santa Adélia,SP,2023,Municipal,226.81,219.84,6.289579,6.3,386,,Anos Iniciais
3546207,354620,Santa Cruz da Conceição,SP,2023,Municipal,226.66,221.45,6.315989,6.3,387,,Anos Iniciais
3546306,354630,Santa Cruz das Palmeiras,SP,2023,Municipal,230.05,215.68,6.275774,6.3,388,,Anos Iniciais
3546801,354680,Santa Isabel,SP,2023,Municipal,231.02,217.19,6.32174,6.3,389,,Anos Iniciais
3550407,355040,São Pedro,SP,2023,Municipal,238.33,222.05,6.549608,6.3,390,,Anos Iniciais
3551702,355170,Sertãozinho,SP,2023,Municipal,242.7,226.32,6.710641,6.3,391,,Anos Iniciais
3551900,355190,Severínia,SP,2023,Municipal,233.74,215.22,6.337831,6.3,392,,Anos Iniciais
3552304,355230,Sud Mennucci,SP,2023,Municipal,236.66,212.2,6.338647,6.3,393,,Anos Iniciais
3552700,355270,Tabatinga,SP,2023,Municipal,232.45,215.36,6.315758,6.3,394,,Anos Iniciais
3553856,355385,Taquarivaí,SP,2023,Municipal,236.94,217.28,6.436354,6.3,395,,Anos Iniciais
3554607,355460,Timburi,SP,2023,Municipal,234.63,218.76,6.419179,6.3,396,,Anos Iniciais
3555356,355535,Ubarana,SP,2023,Municipal,240.48,211.22,6.393729,6.3,397,,Anos Iniciais
3555604,355560,Uchoa,SP,2023,Municipal,236.88,212.67,6.351391,6.3,398,,Anos Iniciais
3556503,355650,Várzea Paulista,SP,2023,Municipal,231.76,216.98,6.332044,6.3,399,,Anos Iniciais
1716109,171610,Paraíso do Tocantins,TO,2023,Municipal,231.35,215.13,6.290584,6.3,,,Anos Iniciais
1721000,172100,Palmas,TO,2023,Municipal,228.14,217.09,6.26496,6.3,,,Anos Iniciais
2101103,210110,Axixá,MA,2023,Municipal,241.86,218.77,6.557338,6.3,,,Anos Iniciais
2201606,220160,Beneditinos,PI,2023,Municipal,228.74,220.44,6.33732,6.3,,,Anos Iniciais
2205607,220560,Landri Sales,PI,2023,Municipal,234.62,210.66,6.271715,6.3,,,Anos Iniciais
2207405,220740,Palmeira do Piauí,PI,2023,Municipal,232.61,214.38,6.300993,6.3,,,Anos Iniciais
2210383,221038,São Miguel da Baixa Grande,PI,2023,Municipal,220.43,228.95,6.333459,6.3,,,Anos Iniciais
2300101,230010,Abaiara,CE,2023,Municipal,232.28,215.39,6.313059,6.3,,,Anos Iniciais
2302503,230250,Brejo Santo,CE,2023,Municipal,231.38,217.3,6.330611,6.3,,,Anos Iniciais
2306256,230625,Itaitinga,CE,2023,Municipal,229.86,218.11,6.31633,6.3,,,Anos Iniciais
2309102,230910,Mulungu,CE,2023,Municipal,226.32,223.42,6.345319,6.3,,,Anos Iniciais
2312007,231200,Santana do Acaraú,CE,2023,Municipal,225.62,221.97,6.305596,6.3,,,Anos Iniciais
2313500,231350,Trairi,CE,2023,Municipal,227.81,222.12,6.350117,6.3,,,Anos Iniciais
2313807,231380,Uruburetama,CE,2023,Municipal,224.45,224.56,6.330359,6.3,,,Anos Iniciais
2505105,250510,Cuité,PB,2023,Municipal,234.07,215.42,6.347765,6.3,,,Anos Iniciais
2508000,250800,Juru,PB,2023,Municipal,231.63,219.52,6.375745,6.3,,,Anos Iniciais
2517407,251740,Zabelê,PB,2023,Municipal,228.04,217.32,6.267234,6.3,,,Anos Iniciais
2602506,260250,Brejinho,PE,2023,Municipal,234.68,217.36,6.394679,6.3,,,Anos Iniciais
2605152,260515,Dormentes,PE,2023,Municipal,232.0,214.85,6.297897,6.3,,,Anos Iniciais
2610509,261050,Passira,PE,2023,Municipal,229.81,221.57,6.378285,6.3,,,Anos Iniciais
2613909,261390,Serra Talhada,PE,2023,Municipal,235.79,217.55,6.419316,6.3,,,Anos Iniciais
2615706,261570,Triunfo,PE,2023,Municipal,229.83,217.21,6.299394,6.3,,,Anos Iniciais
2700201,270020,Anadia,AL,2023,Municipal,231.96,212.63,6.25677,6.3,,,Anos Iniciais
2700904,270090,Belo Monte,AL,2023,Municipal,231.84,215.85,6.313026,6.3,,,Anos Iniciais
2706703,270670,Penedo,AL,2023,Municipal,238.96,208.63,6.317631,6.3,,,Anos Iniciais
2901304,290130,Andaraí,BA,2023,Municipal,235.5,214.97,6.366873,6.3,,,Anos Iniciais
2905008,290500,Caculé,BA,2023,Municipal,229.94,216.92,6.296221,6.3,,,Anos Iniciais
2924702,292470,Piripá,BA,2023,Municipal,235.01,222.75,6.498976,6.3,,,Anos Iniciais
2931053,293105,Tanque Novo,BA,2023,Municipal,236.12,217.49,6.424523,6.3,,,Anos Iniciais
3101607,310160,Alfenas,MG,2023,Municipal,229.93,216.67,6.291484,6.3,,,Anos Iniciais
3102100,310210,Alto Rio Doce,MG,2023,Municipal,230.56,218.46,6.336053,6.3,,,Anos Iniciais
3102902,310290,Antônio Carlos,MG,2023,Municipal,228.27,216.98,6.265441,6.3,,,Anos Iniciais
3103504,310350,Araguari,MG,2023,Municipal,228.8,225.56,6.431556,6.3,,,Anos Iniciais
3104106,310410,Arceburgo,MG,2023,Municipal,238.38,219.92,6.511835,6.3,,,Anos Iniciais
3112406,311240,Capetinga,MG,2023,Municipal,229.19,218.86,6.31718,6.3,,,Anos Iniciais
3121100,312110,Delfim Moreira,MG,2023,Municipal,234.53,213.46,6.320907,6.3,,,Anos Iniciais
